,0,1,2
[[ 88.  59.]],-6.570370289080672,-6.600811474928628,-5.956760982256975
[[ 84.  37.]],-4.855134224140229,-4.788514615772447,-5.136422180821568
[[ 83.  35.]],-3.6963421801096734,-4.942366411844937,-4.514687148679679
[[ 75.  27.]],-3.6280068937872665,-5.254869702290238,-5.459231617402514
[[ 74.  25.]],-2.3845621129236894,-3.5317513648127075,-3.98767477968539
[[ 72.  24.]],-3.7868643834338838,-5.3692871784088885,-5.0536692614093015
[[ 65.  19.]],-5.630617609190566,-6.23530530948341,-6.612204611505443
[[ 60.  15.]],-5.872271307049433,-6.166807371198456,-6.024110112815476
[[ 57.  13.]],-5.668956769013006,-5.7850457001042015,-5.9549268088368175
[[ 54.  12.]],-6.373062480902018,-6.6599805736792455,-7.336868310143437
[[ 51.  10.]],-6.025009132553151,-6.752104570727086,-6.5604783668570725
[[ 48.   8.]],-5.754978532291868,-5.935375475117147,-6.367840270555812
[[ 41.   6.]],-5.725269242891461,-7.065457048714192,-6.543726931399559
[[ 18.   9.]],-9.613399595380294,-9.617488257397387,-9.678874903286411
[[  4.  16.]],-9.683892843039613,-9.680575302635786,-9.683494700709016
[[ 57.  14.]],-6.440598300370407,-6.907659170062495,-6.757858997774195
[[ 48.   9.]],-6.94582760405743,-6.995942146825538,-6.794011898082916
[[ 45.   8.]],-6.952075343134982,-7.003748527975509,-7.2419528035413245
[[ 69.  78.]],-7.820314163689938,-7.889731672717142,-7.435806805673759
[[ 77.  74.]],-6.765016696838384,-6.765967128869415,-6.055613386655053
[[ 93.  59.]],-3.4355647725758884,-3.761691160363239,-2.2661779072291024
[[ 95.  58.]],-1.1732882960522362,-0.7060657352117213,-0.3410324914307921
[[ 32.  88.]],-9.07571403842557,-9.088257976694043,-8.824505164037413
[[ 93.  55.]],-4.685831021152748,-4.468982429854204,-4.9694633113592745
[[ 94.  54.]],-4.924273012720319,-4.687548088851052,-4.705609037568639
[[ 83.  68.]],-6.261258203876048,-6.28535465008746,-5.266022455660867
[[ 90.  63.]],-3.555956867823616,-3.6044296245872194,-3.2548143303488017
[[ 95.  62.]],0.8772521761579896,-1.262568591348449,1.1320452306563278
[[ 24.  85.]],-9.272716095767155,-9.202038388318279,-9.045429715669677
[[ 27.  87.]],-9.13160735201365,-8.938004226805877,-9.119309453178262
[[ 33.  90.]],-8.950883798996358,-8.81642592332442,-8.07087181179836
[[ 52.  89.]],-8.423791161181319,-8.489195696644634,-8.337147777338632
[[ 56.  14.]],-7.164323198101598,-7.3490568043320526,-7.3278727103199826
[[ 84.  36.]],-4.455342361187737,-5.446550174063374,-4.818833476149006
[[ 79.  31.]],-4.864621228315798,-5.288527563608697,-5.3660675077226845
[[ 74.  26.]],-5.29562714069993,-5.0561481080704995,-5.500821866734712
[[ 70.  23.]],-5.368423517479225,-5.41808271362108,-5.3337551295666845
[[ 68.  21.]],-5.603841256522917,-6.577375758295139,-6.117391069947091
[[  0.  19.]],-9.753377335149287,-9.750282420743883,-9.750920776487252
[[ 78.  70.]],-7.77586287105989,-7.740363440729211,-7.204678567858973
[[ 92.  50.]],-5.378510459140365,-5.480322161638067,-5.465260492115827
[[ 92.  49.]],-5.391050578164533,-5.0718893185449625,-5.035539101234457
[[ 85.  37.]],-4.636606537484194,-4.07034127163976,-4.347896908063347
[[ 81.  33.]],-3.4746879631418235,-4.121578371764624,-5.2165853292256985
[[ 54.  11.]],-5.471143982553103,-5.728778158498512,-5.504951059638469
[[ 19.   9.]],-9.505884417082264,-9.505832841262178,-9.534809772654867
[[ 55.  88.]],-8.412988840912845,-8.377383005312442,-8.06765650806809
[[ 58.  87.]],-8.276524208171487,-8.200901133748491,-7.895417706522816
[[ 61.  86.]],-7.901620372729982,-7.6894658451994955,-7.870589324875665
[[ 66.  82.]],-7.587902357029197,-7.752453307100215,-7.56076709188009
[[ 68.  81.]],-7.761297940902632,-7.661008666150906,-7.282527973451232
[[ 77.  75.]],-6.220765854713018,-6.042205490540511,-6.415234823049432
[[ 78.  72.]],-7.210206069942597,-6.308932659716137,-6.1171687979896525
[[ 82.  71.]],-5.667337803745734,-5.776957421491665,-4.9896185237287245
[[ 85.  69.]],-4.712182257571524,-4.856673980174191,-3.932253923644152
[[ 86.  69.]],-4.438867268683579,-3.4422021670875065,-4.306785723110337
[[ 88.  68.]],-3.312204925292072,-3.411247911270814,-2.603611937357731
[[ 91.  68.]],-2.0763720528923844,-1.879894156196116,-0.7333265143400184
[[ 92.  68.]],0.2323227029927009,-0.4927951313721548,-0.9733622602679785
[[ 94.  69.]],1.6372941737491176,-0.8093552802047178,-0.8263366901672298
[[ 95.  68.]],0.1920496589548933,-0.5492156604984886,2.9303268597212417
[[ 62.  15.]],-4.351486559579216,-5.542127779063401,-4.44819929361574
[[ 53.  10.]],-5.515872542687338,-5.284294294267142,-5.4524980566167045
[[ 43.   7.]],-6.4067895136237984,-6.966332190049707,-7.014425016243112
[[ 22.  85.]],-9.101100610213237,-8.929698722564517,-8.199472546154409
[[ 85.  67.]],-5.498421917164492,-5.178079167642117,-5.277254106824636
[[ 90.  64.]],-3.260468545277824,-3.412995810274294,-3.470270489390959
[[ 95.  63.]],0.6266302919686271,0.1861522373574624,-0.1985890843458616
[[ 79.  69.]],-7.565327735082126,-7.075007635913893,-7.5498163607783315
[[ 84.  63.]],-7.202453593375715,-7.350316069899923,-6.5805911576951885
[[ 26.  87.]],-9.105050937499021,-8.953124436428743,-8.045313784738749
[[ 29.  89.]],-8.893036487136108,-8.805623457004478,-8.205329359273545
[[ 45.  91.]],-8.606407829190232,-8.34337441480251,-8.60242796765182
[[ 48.  90.]],-8.665990681138473,-8.461996641397628,-8.304481885483872
[[ 57.  87.]],-8.299280148786751,-8.307905911040883,-8.027872143433957
[[ 88.  65.]],-4.6212431274666494,-4.262584750153716,-4.1247116915644435
[[ 89.  65.]],-3.7403736833734302,-3.943383907964391,-3.5272390638281177
[[ 92.  64.]],-1.822942107647712,-2.068946967603996,-2.1769775740126045
[[ 93.  64.]],-1.3376652240280398,-1.1295141251547107,-0.6393252410120952
[[ 95.  64.]],1.3844972234533404,-0.4619792675482714,-0.7494709573464234
[[ 54.  89.]],-8.301422243757058,-8.271845431463861,-8.103717830935361
[[ 60.  86.]],-8.043051498894958,-8.095622993233057,-7.782322153594782
[[ 74.  76.]],-7.282970111234615,-7.27992424445566,-6.623027436732768
[[ 95.  61.]],1.87313859105124,-2.1009737297332443,-0.9538276781788254
[[ 93.  46.]],-0.92747042085979,-3.2774546759656804,-2.0141744758844453
[[ 91.  44.]],-3.0780078833066677,-3.4173165429719945,-3.5991952263843
[[ 90.  43.]],-3.6399667936158617,-4.2232252309712575,-2.8681843704809475
[[ 89.  41.]],-2.31073439418884,-4.1838595658133615,-3.687821055875733
[[ 88.  40.]],-3.787405458450328,-3.7367841716888086,-3.5446771676181297
[[ 87.  38.]],-1.244555472842625,-1.5618653281794486,-2.779060543515901
[[ 86.  37.]],-2.1756131972472104,-1.8672319053443367,-4.237030713977666
[[ 85.  36.]],-3.8322766610088497,-3.564819783944928,-2.8991226919245787
[[ 82.  34.]],-4.283609778368802,-5.4325647085956215,-5.102516522232664
[[ 76.  28.]],-5.28126509103986,-5.0382497957919705,-5.277249275806333
[[ 28.   6.]],-8.163224851927314,-9.222898884664726,-8.598243653655784
[[ 48.  91.]],-8.508284765540932,-8.49153081013274,-8.075788618596263
[[ 82.  70.]],-5.993576262904334,-5.396108518080228,-5.003426637856182
[[ 84.  69.]],-5.162935279053348,-4.892671657175921,-4.2756908711418165
[[ 87.  69.]],-3.882182298756992,-3.9330128921739225,-2.985286184491363
[[ 63.  84.]],-7.876341485342477,-7.848149696151699,-7.683151118443527
[[ 17.  81.]],-8.855350535430341,-8.867621115474426,-8.470206607806666
[[ 81.  69.]],-6.889816420286881,-6.84009517431915,-5.638181977829412
[[ 82.  65.]],-7.401380166222358,-7.132848324644079,-6.7668751475617634
[[ 91.  56.]],-6.596475407216673,-6.584402575440541,-6.2059980621758895
[[ 85.  63.]],-6.21814042306699,-6.255339889198622,-6.105597539689192
[[ 17.   8.]],-9.06265312076525,-9.059387342112851,-9.080791536907547
[[ 13.  10.]],-9.57119899197993,-9.568550859868346,-9.623900261649425
[[ 10.  12.]],-9.63865026499107,-9.637279652130118,-9.64109435923867
[[  5.  15.]],-9.713050899068676,-9.701020019849373,-9.718886229837373
[[  2.  16.]],-9.64006148434884,-9.638112661303813,-9.641517381961284
[[  0.  17.]],-9.662666722667696,-9.710240167290813,-9.662897784727782
[[ 88.  66.]],-4.489471578957573,-4.189479798460692,-3.77650353603732
[[ 89.  66.]],-4.033591871836297,-3.9495568895238944,-3.3552223845896183
[[ 90.  66.]],-3.2980204204941206,-2.8230565129095204,-3.334709830198232
[[ 91.  66.]],-2.4280091412828533,-2.507045406402876,-2.098563902733339
[[ 94.  65.]],0.2460472152426928,-0.20935273706946286,-0.22401999516023965
[[ 93.  56.]],-3.9317356475053518,-4.588605516084128,-4.525579398833663
[[ 40.   6.]],-6.348340422059853,-6.921472034066602,-6.7665499988853
[[ 37.   5.]],-5.983514627851642,-6.005890133369597,-6.7145827146800565
[[ 20.   9.]],-9.576945617901831,-9.631922390397882,-9.580089047076298
[[  4.  19.]],-9.755209171116011,-9.756247139435407,-9.755234574916164
[[ 86.  61.]],-6.8618074515739655,-6.829462295851037,-6.099745904245862
[[ 62.  86.]],-7.9095869611796665,-7.914186336061943,-7.620171961062713
[[ 64.  83.]],-7.942671543575523,-8.03005147152727,-7.657939240202563
[[ 71.  79.]],-7.106275674552776,-6.940762650373562,-7.282389287295972
[[ 81.  72.]],-5.567218431871791,-5.505666305334262,-4.9908350602375595
[[ 94.  67.]],-0.7575655489879654,-0.4788898978339401,1.6372800256637938
[[ 95.  67.]],-1.102245195138298,-0.404335772607529,0.16137469795147014
[[ 32.  90.]],-8.881710260883185,-8.488150311762007,-8.156205090750491
[[ 47.  91.]],-8.690284039508121,-8.493109539273197,-8.290745224031067
[[ 50.  90.]],-8.535968642770785,-8.446746350731754,-8.180532906116483
[[ 65.  85.]],-7.494946424536075,-7.379610160553132,-7.469142903289711
[[ 67.  83.]],-7.549079565955656,-7.310242252132943,-7.137726950282282
[[ 70.  82.]],-7.180637237830179,-7.096176606884588,-6.7793064820929025
[[ 72.  81.]],-6.717589994598148,-6.729695182681898,-6.427314120776013
[[ 75.  80.]],-6.26432243943275,-6.041896413799297,-6.015647649451232
[[ 77.  80.]],-5.745620101695964,-5.6199212920958805,-5.450199343597465
[[ 79.  79.]],-5.2646853491144014,-5.227091941253481,-5.0136626986599575
[[ 82.  78.]],-4.664877200797483,-4.4132101128914565,-4.684081118441256
[[ 84.  76.]],-4.082970433598724,-4.429711650222177,-3.970900438090993
[[ 86.  76.]],-3.4254443049136034,-3.3187641533783894,-3.3874146315908438
[[ 88.  76.]],-2.792585115707592,-2.728537296150184,-2.305384494238109
[[ 90.  76.]],-2.1899706853526246,-1.2868104907251994,-1.4084143128349904
[[ 92.  76.]],-0.9323641464863914,-1.4019180568253158,-1.0474500276434129
[[ 94.  76.]],-1.095612323361272,-0.7025526514932904,-0.4231664996282445
[[ 70.  80.]],-7.324911491554896,-7.113770350221584,-6.988413204710572
[[ 80.  73.]],-5.745033925641997,-5.546213565189031,-5.258209416227394
[[ 86.  68.]],-5.016334985411282,-5.068755169730629,-3.3974319051158464
[[ 87.  66.]],-5.135892364666813,-4.5460874592546645,-4.658763616992776
[[ 92.  65.]],-1.8438789646073104,-1.5258068029788407,-2.0283666045172937
[[ 87.  67.]],-4.89196848551795,-4.553791130228782,-4.263127142533756
[[ 74.  78.]],-6.6859856016910175,-6.680417177253513,-6.503868129395128
[[ 76.  78.]],-6.295409681861782,-6.301659423870054,-5.833584127881162
[[ 78.  77.]],-5.861109872670933,-5.719487235389052,-5.460095016507012
[[ 80.  76.]],-5.447299082827669,-5.395982719765716,-5.191524372863396
[[ 82.  75.]],-5.082518385708909,-5.219534803278111,-4.851416453729161
[[ 84.  74.]],-4.418598876498447,-4.556137350571287,-4.240367861637943
[[ 86.  73.]],-3.690982640019147,-4.008743276059255,-3.622181291039042
[[ 88.  72.]],-2.6205150153630634,-3.4576141102038163,-3.151425347323942
[[ 89.  70.]],-1.8147870413424,-2.3625699596824683,-2.7633913589138164
[[ 91.  70.]],-0.5387543293898039,-2.4492210094132547,-1.502006566342417
[[ 93.  69.]],0.40839349205498016,0.2524507575932475,-0.7683135650263587
[[ 94.  70.]],-0.7725393533613258,-0.07610473379554976,-0.6151240237700624
[[ 92.  61.]],-3.0061986477156477,-3.602750234059206,-1.9037856438423733
[[ 44.  92.]],-8.602372575299203,-8.472906546506705,-7.874619841393111
[[ 48.  92.]],-8.393471120193983,-8.297551425121469,-7.455108052651168
[[ 51.  91.]],-8.279190426857385,-8.191455335682733,-7.484396172773793
[[ 60.  87.]],-7.936352498006773,-8.023526477383863,-7.714384769974277
[[ 63.  85.]],-7.725224692508679,-7.696716479740178,-7.578460943148977
[[ 70.  79.]],-7.543902839159579,-7.379523780085098,-7.1144857284354925
[[ 76.  77.]],-6.197315383813216,-6.225798919168575,-6.268883427199555
[[ 78.  75.]],-6.281198936907872,-5.771383708510598,-5.785279274575246
[[ 80.  74.]],-5.929882001014657,-5.4239315838862625,-5.309116129895257
[[ 82.  73.]],-4.7582252411791135,-4.894035452740464,-5.542156148915692
[[ 84.  73.]],-4.141653562940029,-4.089605531660445,-4.985143812029416
[[ 86.  72.]],-3.5478023788100863,-4.0088379053572325,-3.3490956991492116
[[ 87.  70.]],-3.302620367744024,-2.9955823262368284,-3.191884750346832
[[ 90.  69.]],-1.8612223387287608,-1.372639584854522,-1.6308939115181522
[[ 93.  67.]],-1.3310660556084846,-1.2887321388158484,1.2456082144026872
[[ 49.  10.]],-7.567765071636701,-7.300534122990244,-7.720009991849862
[[ 85.  68.]],-5.170585404489467,-5.444037833725962,-4.1122070070470444
[[ 43.   6.]],-5.512518836837479,-5.986877318653238,-6.283155982918983
[[ 77.  76.]],-6.5805005367995575,-6.3347355506570135,-5.890454905125518
[[ 79.  75.]],-5.791971803217603,-5.5312475847014255,-5.694842329463158
[[ 84.  71.]],-4.2793712690493,-4.252177250797928,-4.2285195847932515
[[ 88.  67.]],-4.033691024481836,-4.156898078400868,-3.2243909365155816
[[ 92.  67.]],-1.60013596290793,-1.9474824640713009,-2.122324630786185
[[  6.  69.]],-9.427232258163356,-9.39045160037914,-9.256091154347196
[[ 51.  90.]],-8.474570578238458,-8.563198122921088,-8.091730917237909
[[ 20.  12.]],-9.745118793098733,-9.74415168167868,-9.747319817247174
[[ 46.  91.]],-8.607155559740287,-8.616283407543401,-8.237614154368298
[[ 64.  85.]],-7.647311201941612,-7.714005790386606,-7.391023862673267
[[ 69.  81.]],-7.322126527910769,-7.382523179231657,-6.984987749158481
[[ 73.  78.]],-7.0390661864573705,-6.670432685626768,-6.735766599217602
[[ 75.  76.]],-7.0858505682349415,-6.668035273466816,-6.3475905656342695
[[ 79.  74.]],-6.116178107996286,-6.021426943715383,-5.578035210627991
[[ 83.  72.]],-5.082191302932444,-4.520235005298239,-4.2262610199617034
[[ 89.  67.]],-3.7151301318078014,-3.059316175200538,-3.2011189848609325
[[ 91.  63.]],-2.7591725131298386,-2.584462010961035,-2.7245711104822607
[[ 88.  41.]],-4.660708601769307,-4.741561518154096,-5.378907166435028
[[ 80.  32.]],-4.905882108742891,-4.52202467579075,-4.572710954081249
[[ 75.  26.]],-3.036283538051948,-2.4140637694526896,-4.0199500563164845
[[ 93.  68.]],-0.5908206539561104,0.6898907128694683,-0.2867531684059505
[[ 94.  68.]],-0.7749815568067964,1.4764863927047336,-0.8060522892605185
[[ 83.  36.]],-4.524764305471505,-5.313494783397073,-5.4788486063246165
[[ 71.  23.]],-4.054326770337726,-4.40244905813745,-5.540462224258867
[[ 11.  12.]],-9.682024547318026,-9.68367341411516,-9.684835646823522
[[ 25.  87.]],-8.600589383521898,-8.360515437971303,-8.040815335849048
[[ 41.  92.]],-8.712849680129363,-8.558749900264242,-7.393162935859258
[[ 65.  84.]],-7.87655109368127,-7.664351288927086,-7.38028089861448
[[ 82.  72.]],-5.314786832893539,-4.68388174313881,-5.188925378383333
[[ 88.  69.]],-2.767902531270479,-2.756851899187005,-2.400559729687314
[[ 95.  65.]],0.8784969170285291,-2.09848824007765,-0.6371528154056865
[[ 77.  29.]],-3.0969481164759736,-5.23237210303572,-5.0125938153059835
[[ 30.   5.]],-6.964442100800503,-7.761034124378795,-7.68827146734359
[[ 27.   5.]],-6.860015195087938,-6.932753569513737,-8.526998893020558
[[ 23.   5.]],-6.378035016021722,-6.2984546685077225,-7.234508799938079
[[ 90.  65.]],-3.3444123672836734,-3.032455892994317,-3.298571522053684
[[ 91.  65.]],-2.787507896873384,-2.359001599060748,-2.728221224020645
[[ 94.  49.]],-2.0286078454520364,0.3737099050722259,-1.4780461915336751
[[ 49.  90.]],-8.5973702186217,-8.47728788492243,-8.314349449725638
[[ 73.  77.]],-6.762075962804303,-6.986984708613568,-6.66933476536677
[[ 54.  90.]],-8.252346981296729,-8.070964066785061,-7.894679664663426
[[ 63.  86.]],-7.6590394700813915,-7.743980184925102,-7.569667991878402
[[ 95.  60.]],-1.2559063940348285,0.17197307749243554,0.426127702687275
[[ 28.  88.]],-9.027315347522539,-9.059246657967325,-8.100623674391919
[[ 50.  91.]],-8.454159042821765,-8.159488894299294,-8.320134477990694
[[ 53.  91.]],-8.192456292395567,-8.0274547291243,-7.2199166357154825
[[ 56.  89.]],-8.23175107997202,-8.225457259863537,-7.821154106073911
[[ 72.  80.]],-6.769038545021516,-6.865265951180928,-6.493301269620639
[[ 82.  74.]],-4.604392212190572,-4.9022355208067125,-4.79928253836888
[[ 85.  71.]],-3.9378782550341462,-3.9750682973716738,-4.2576818037992785
[[ 87.  71.]],-3.2499136814777776,-3.3743619248391683,-3.632907889194721
[[ 36.  91.]],-8.808709100887002,-8.643030474971809,-7.657301937901711
[[ 42.  92.]],-8.629512078633818,-8.536418983365078,-7.926484409340715
[[ 49.  91.]],-8.5324707503759,-8.44255040972916,-7.776874258007523
[[ 52.  90.]],-8.49669210688235,-8.215858212306836,-8.319944008293989
[[ 90.  47.]],-6.035152954347786,-6.4822942424905525,-6.1987387517733445
[[ 44.   6.]],-5.277662062900406,-5.4575696315994335,-5.94105981614513
[[ 37.   4.]],-4.595282222517208,-5.494518453081925,-5.2100445561678566
[[ 24.   6.]],-7.925119173108035,-7.772192613670692,-7.7084360297291425
[[ 17.   7.]],-5.657499985376803,-7.903856757581355,-8.579455978619615
[[ 14.   9.]],-9.185046002637034,-9.230683559565533,-9.389025468578673
[[ 11.  10.]],-9.415529287573916,-9.41043893290609,-9.567922841651573
[[  8.  12.]],-9.611176335497149,-9.606293427597766,-9.604977172993838
[[  5.  14.]],-9.675001041277882,-9.675679391176145,-9.672641957268489
[[ 38.   6.]],-6.823275336259857,-7.206778037332024,-7.6898230722742476
[[  7.  14.]],-9.690530935287994,-9.692555828254312,-9.690224409296976
[[ 40.  92.]],-8.670563706629716,-8.31632626841832,-7.108635054744831
[[ 59.  88.]],-7.984387096976797,-7.958855410065591,-7.586723172856885
[[ 62.  87.]],-7.480727908345826,-7.398877497782558,-7.306862562165297
[[ 55.  89.]],-8.212327691983832,-8.206175678057027,-8.034534291675525
[[ 58.  88.]],-7.894119413035956,-8.047432767564091,-7.831950028300239
[[ 69.  82.]],-7.424067989014517,-7.312970013265373,-7.006238945810756
[[ 78.  76.]],-6.012709663962246,-6.03942864609328,-5.68744257942029
[[ 85.  72.]],-3.718724855483611,-4.726767730101975,-3.7036911539640833
[[ 90.  70.]],-2.085842835871578,-1.6162836996866932,-2.267449989622416
[[ 91.  69.]],-1.3803170866923218,-0.5548548372640952,-1.6161164063408076
[[ 83.  71.]],-5.189204259156698,-5.2363753998990985,-4.619689894079743
[[ 95.  66.]],0.3378566816325429,0.20007049917456304,0.7020513354681114
[[ 68.  83.]],-7.2001671689926745,-7.250571626874546,-7.090770132372104
[[ 75.  78.]],-6.478771926893394,-6.34808868902439,-6.179219131067764
[[ 77.  77.]],-5.985552201836753,-6.0253890930274725,-5.804504789095407
[[ 81.  74.]],-5.328869447338373,-5.3491820041960185,-5.114773848797814
[[ 83.  73.]],-4.55143851495638,-4.90089436311664,-4.807608955798076
[[ 86.  71.]],-3.656220414003109,-3.4759878184710065,-3.7805875364052657
[[ 89.  69.]],-3.342676233843872,-1.9009546825577484,-2.2001539008326314
